price,year,mileage,tax,steering,condition,owners,model,volume,power,transmission,engine,fuel,drive,acceleration,consumption,country,class,number seats,length,width,height,wheelbase,clearance,wheel size,fuel capacity,weight,gears,maximum speed,fuel consumption city/highway/combined,ecological,co2,engine capacity,boost type,cylinders,cylinder,compression,engine model,timing
4 250 000 ₽,2021,42 000 км,15 150 ₽ / год,Левый,Не требует ремонта,1 владелец,Hyundai,2.2,200,Автомат,Дизельный,ДТ,Передний,10.2,7.0,Южная Корея,E,"7, 8",4980,1975,1750,2900,200,"245/50 R20, 245/60 R18",71,2610,8,190,9.1/5.6/7.0,nan,182,2199,Турбонаддув,4,4,16,2.2 R-Line (D4HB) CRDi,DOHC
675 000 ₽,2009,624 000 км,9 950 ₽ / год,Левый,Не требует ремонта,3 или более,Volvo,2.5,200,Автомат,Бензиновый,АИ-95,Передний,8.0,10.2,Швеция,E,5,4851,1861,1493,2835,148,"225/50 R17, 225/55 R16",70,2160,6,210,15.2/7.3/10.2,nan,nan,2521,Турбонаддув,5,4,9,b5254t6,DOHC
590 000 ₽,2012,258 000 км,3 675 ₽ / год,Левый,Не требует ремонта,3 или более,nan,1.2,105,Робот,Бензиновый,АИ-95,Передний,11.0,5.7,Чехия,M,5,4240,1695,1650,2608,140,"185/65 R14, 195/55 R15, 205/45 R16",55,1726,7,184,7.2/4.8/5.7,Euro 4,nan,1197,Турбонаддув,4,2,10.5,CBZB,SOHC
3 250 000 ₽,2021,98 000 км,9 500 ₽ / год,Левый,Не требует ремонта,2 владельца,Volvo,2.0,190,Автомат,Бензиновый,АИ-95,Полный,8.5,6.9,Швеция,C,5,4425,1863,1652,2702,211,"235/55 R18, 235/60 R17",54,2250,8,220,8.8/5.8/6.9,Euro 6,198,1969,Турбонаддув,4,4,11.3,B4204T47,DOHC
1 500 000 ₽,2005,479 200 км,4 585 ₽ / год,Левый,Не требует ремонта,2 владельца,Toyota,4.2,131,Механика,Дизельный,ДТ,Полный,15.0,11.1,Япония,J,"5, 8",4890,1940,1890,2850,220,275/70 R16,96,3260,5,170,-/-/11.1,Euro 3,nan,4164,нет,6,4,18.8,1hz,OHC
950 000 ₽,2012,235 000 км,3 990 ₽ / год,Левый,Не требует ремонта,3 или более,Nissan,1.6,114,Механика,Бензиновый,АИ-95,Передний,12.9,6.8,Япония,C,7,4541,1780,1645,2765,200,"215/65 R16, 215/55 R18, 215/60 R17",65,2072,5,177,8.6/5.8/6.8,nan,159,1598,нет,4,4,10.7,HR16DE,DOHC
2 400 000 ₽,2020,75 000 км,9 200 ₽ / год,Левый,Не требует ремонта,2 владельца,Kia,2.4,188,Автомат,Бензиновый,АИ-95,Передний,10.2,8.9,Южная Корея,D,"5, 7",4800,1890,1685,2780,185,235/65 R17,71,2510,6,195,12.3/7.0/8.9,Euro 5,nan,2359,нет,4,4,11.3,nan,DOHC
900 000 ₽,2011,155 000 км,3 920 ₽ / год,Левый,Не требует ремонта,3 или более,Mitsubishi,1.8,140,Вариатор,Бензиновый,АИ-95,Передний,13.1,7.6,Япония,C,5,4295,1770,1625,2670,195,215/65 R16,63,1970,nan,186,9.8/6.4/7.6,Euro 4,nan,1798,нет,4,4,10.5,nan,DOHC
4 200 000 ₽,2019,66 000 км,16 050 ₽ / год,Левый,Не требует ремонта,1 владелец,Audi,nan,408,Автомат,Электро,nan,Полный,5.7,26.2,Германия,E,5,4901,1935,1629,2928,175,"255/50 R20, 255/55 R19, 265/45 R21",nan,3130,1,200,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
700 000 ₽,2007,107 255 км,4 025 ₽ / год,Левый,Не требует ремонта,3 или более,nan,1.7,116,Вариатор,Бензиновый,АИ-95,Передний,12.0,7.1,Германия,C,5,4270,1777,1603,2778,125,"195/65 R15, 205/55 R16, 215/40 R18, 215/45 R17",54,1830,nan,180,9.0/6.0/7.1,Euro 4,nan,1699,нет,4,2,11,M266.940,SOHC
1 070 000 ₽,2022,84 599 км,3 920 ₽ / год,Левый,Не требует ремонта,1 владелец,Chery,1.5,113,Вариатор,Бензиновый,АИ-92,Передний,14.6,7.5,Китай,B,5,4318,1831,1662,2610,190,215/60 R17,57,1684,nan,165,9.8/6.1/7.5,Euro 5,nan,1499,нет,4,4,11.4,SQRE4G15B,DOHC
4 500 000 ₽,2017,105 000 км,46 950 ₽ / год,Левый,Не требует ремонта,2 владельца,BMW,3.0,313,Автомат,Дизельный,ДТ,Полный,5.8,6.3,Германия,E,5,4909,1989,1702,2933,212,255/50 R19,85,2820,8,240,7.1/5.8/6.3,Euro 6,163,2993,Турбонаддув,6,4,16.5,N57D30,DOHC
1 160 000 ₽,2019,62 800 км,3 955 ₽ / год,Левый,Не требует ремонта,nan,Renault,1.6,113,Механика,Бензиновый,АИ-95,Передний,11.1,6.9,Франция,B,5,4083,1757,1626,2589,195,185/65 R15,50,1547,5,172,8.9/5.7/6.9,Euro 5,158,1598,нет,4,4,10.7,h4md438,DOHC
1 300 000 ₽,2012,70 000 км,38 100 ₽ / год,Левый,Не требует ремонта,1 владелец,Volvo,2.5,249,Автомат,Бензиновый,АИ-95,Передний,7.2,8.6,Швеция,D,5,4628,1825,1484,2776,136,"215/50 R17, 235/40 R18",67,2070,6,245,12.7/6.3/8.6,Euro 5,202,2521,Турбонаддув,5,4,9,t5,DOHC
1 000 000 ₽,2010,78 000 км,5 250 ₽ / год,Левый,Не требует ремонта,nan,BMW,2.0,150,Автомат,Бензиновый,АИ-95,Задний,9.7,8.2,Германия,C,5,4454,1798,1545,2760,195,"225/45 R18, 225/50 R17",63,1990,6,202,11.3/6.4/8.2,Euro 5,180,1995,нет,4,4,10.5,N46B20,DOHC
1 250 000 ₽,2017,135 000 км,4 200 ₽ / год,Левый,Не требует ремонта,2 владельца,Citroen,1.6,120,Автомат,Дизельный,ДТ,Передний,13.5,3.9,Франция,M,"5, 7",4602,1826,1638,2840,119,"205/55 R17, 205/60 R16",55,2205,6,188,4.5/3.6/3.9,Euro 6,103,1560,Турбонаддув,4,2,16,nan,OHC
2 653 000 ₽,2021,42 000 км,8 900 ₽ / год,Левый,Не требует ремонта,1 владелец,Toyota,2.0,178,Вариатор,Бензиновый,АИ-95,Передний,nan,5.7,Япония,D,5,4885,1840,1455,2825,155,215/55 R17,60,2005,nan,205,-/-/5.7,Euro 6,nan,1986,нет,4,4,13,M20A-FKS,DOHC
3 800 000 ₽,2019,74 000 км,17 325 ₽ / год,Левый,Не требует ремонта,2 владельца,nan,2.0,231,Автомат,Бензиновый,АИ-98,Передний,6.5,6.5,Великобритания,B,4,3850,1727,1415,2495,115,"205/40 R18, 205/45 R17",44,1795,8,240,7.7/5.8/6.5,Euro 6,148,1998,Турбонаддув,4,4,10.2,nan,DOHC
3 450 000 ₽,2023,11 000 км,16 500 ₽ / год,Левый,Не требует ремонта,1 владелец,Tank,2.0,220,Автомат,Бензиновый,АИ-92,Полный,10.6,10.7,Китай,J,5,4760,1930,1903,2750,224,265/65 R17,80,2552,8,175,-/-/10.7,nan,nan,1967,Турбонаддув,4,4,nan,nan,DOHC
600 000 ₽,2004,200 000 км,44 850 ₽ / год,Левый,Не требует ремонта,3 или более,nan,5.3,299,Автомат,Бензиновый,АИ-92,Полный,9.8,14.6,США,J,9,5052,2004,1885,2946,200,265/70 R16,98,3085,4,170,20.3/11.3/14.6,nan,nan,5327,нет,8,2,9.5,GM Vortec Gen III LM7,OHV
7 120 000 ₽,2025,10 км,9 850 ₽ / год,Левый,Не требует ремонта,1 владелец,LiXiang,1.5,449,Автомат,Гибридный,АИ-95,Полный,5.3,23.3,Китай,F,6,5218,1998,1800,3105,176-216,265/45 R21,65,3170,1,180,-/-/7.6,nan,nan,1496,Турбонаддув,4,4,nan,L2E15M,DOHC
1 700 000 ₽,2014,76 000 км,5 215 ₽ / год,Левый,Не требует ремонта,2 владельца,Toyota,2.2,149,Автомат,Дизельный,ДТ,Полный,10.0,6.5,Япония,C,5,4570,1845,1670,2660,197,225/65 R17,60,2190,6,185,8.2/5.5/6.5,Euro 4,172,2231,Турбонаддув,4,4,15.7,2ad-fhv,DOHC
740 000 ₽,2015,228 000 км,4 725 ₽ / год,Левый,Не требует ремонта,3 или более,Renault,2.0,135,Механика,Бензиновый,АИ-95,Полный,10.4,7.8,Франция,B,5,4315,1822,1625,2673,210,215/65 R16,50,1877,6,177,10.3/6.5/7.8,Euro 4,177,1998,нет,4,4,11.05,nan,DOHC
3 600 000 ₽,2021,60 000 км,5 215 ₽ / год,Правый,Не требует ремонта,1 владелец,Subaru,2.0,150,Вариатор,Бензиновый,АИ-95,Полный,10.6,7.1,Япония,C,5,4485,1800,1615,2665,220,225/60 R17,63,1940,nan,192,9.0/5.9/7.1,nan,nan,1995,нет,4,4,12.5,FB20,DOHC
6 990 000 ₽,2024,30 км,16 800 ₽ / год,Левый,Не требует ремонта,1 владелец,Zeekr,nan,789,Автомат,Электро,nan,Полный,3.3,15.6,Китай,E,5,4977,1999,1545,3005,158,"255/45 R21, 255/55 R19, 265/40 R22",nan,2930,1,240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6 990 000 ₽,2024,30 км,16 800 ₽ / год,Левый,Не требует ремонта,1 владелец,Zeekr,nan,789,Автомат,Электро,nan,Полный,3.3,15.6,Китай,E,5,4977,1999,1545,3005,158,"255/45 R21, 255/55 R19, 265/40 R22",nan,2930,1,240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
650 000 ₽,2013,117 000 км,4 900 ₽ / год,Левый,Не требует ремонта,3 или более,Opel,1.4,140,Автомат,Бензиновый,АИ-95,Передний,10.3,6.8,Германия,C,5,4466,1840,1482,2695,145,"225/55 R17, 235/50 R18",56,1870,6,200,8.9/5.5/6.8,Euro 5,159,1364,Турбонаддув,4,4,9.5,a14net,DOHC
650 000 ₽,2005,205 000 км,5 250 ₽ / год,Левый,Не требует ремонта,2 владельца,Honda,2.0,150,Механика,Бензиновый,АИ-95,Полный,10.8,9.1,Япония,C,5,4635,1785,1710,2630,205,"205/65 R16, 205/70 R15, 215/65 R16",58,1960,5,177,11.7/7.7/9.1,nan,nan,1997,нет,4,4,9.8,nan,DOHC
9 500 000 ₽,2022,4 840 км,65 250 ₽ / год,Левый,Не требует ремонта,1 владелец,Mercedes-Benz,3.0,435,Автомат,Бензиновый,АИ-98,Полный,5.3,9.3,Германия,E,5,4939,2010,1730,2935,202,nan,85,3050,9,250,11.7/7.9/9.3,Euro 6,212,2999,Турбонаддув,6,4,10.5,M 256 E 30 DEH LA G,DOHC
3 032 000 ₽,2022,43 000 км,9 500 ₽ / год,Левый,Не требует ремонта,1 владелец,Volkswagen,2.0,190,Робот,Бензиновый,АИ-95,Полный,7.7,6.7,Германия,D,"5, 7",4728,1839,1674,2789,189,"215/65 R17, 235/55 R18",58,2300,7,213,7.6/6.2/6.7,Euro 6,153,1984,Турбонаддув,4,4,11.7,DDMA,DOHC
1 504 000 ₽,2021,29 000 км,3 920 ₽ / год,Левый,Не требует ремонта,1 владелец,Skoda,1.5,112,Автомат,Бензиновый,АИ-92,Передний,13.5,5.6,Чехия,B,5,4512,1706,1469,2603,nan,"185/60 R15, 195/55 R16",53,1615,6,180,-/-/5.6,Euro 6,nan,1498,нет,4,4,nan,DLF,DOHC
1 000 000 ₽,2012,150 896 км,15 300 ₽ / год,Левый,Не требует ремонта,3 или более,Peugeot,2.2,204,Автомат,Дизельный,ДТ,Передний,8.2,5.7,Франция,D,5,4792,1853,1456,2817,170,"215/55 R17, 215/60 R16, 235/45 R18",72,2155,6,234,8.0/4.7/5.7,Euro 5,130,2179,Турбонаддув,4,4,16,DW12C,DOHC
1 600 000 ₽,2021,25 000 км,9 200 ₽ / год,Левый,Не требует ремонта,1 владелец,nan,1.8,184,Автомат,Бензиновый,АИ-95,Передний,8.8,7.8,Китай,M,"6, 7",4706,1909,1690,2805,165,"225/55 R17, 235/50 R18",60,nan,6,190,10.9/6.5/7.8,nan,nan,1799,Турбонаддув,4,4,nan,nan,DOHC
4 860 000 ₽,2025,10 км,63 300 ₽ / год,Левый,Не требует ремонта,1 владелец,Zeekr,nan,422,Автомат,Электро,nan,Задний,6.3,nan,Китай,E,5,4977,1999,1545,3005,170,255/55 R19,nan,2830,1,240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3 000 000 ₽,2022,19 000 км,9 200 ₽ / год,Левый,Не требует ремонта,1 владелец,Volkswagen,2.0,220,Робот,Бензиновый,АИ-95,Полный,7.7,7.7,Германия,D,5,4733,1839,1673,2791,nan,235/50 R19,63,nan,7,nan,-/6.3/7.7,nan,nan,1984,Турбонаддув,4,4,9.6,nan,DOHC
950 000 ₽,2007,218 000 км,7 600 ₽ / год,Левый,Не требует ремонта,2 владельца,Toyota,2.0,152,Автомат,Бензиновый,АИ-95,Полный,12.0,8.6,Япония,C,5,4395,1815,1685,2560,191,215/70 R16,60,2110,4,175,11.0/7.2/8.6,nan,nan,1998,нет,4,4,9.8,nan,DOHC
1 890 000 ₽,2007,130 000 км,43 500 ₽ / год,Левый,Не требует ремонта,3 или более,Chevrolet,5.3,294,Автомат,Бензиновый,АИ-95,Полный,nan,nan,США,M,"7, 8",5560,2360,2040,3410,206,"265/65 R17, 265/70 R16",117,nan,4,nan,nan,nan,nan,5327,нет,8,2,9.5,nan,OHV
1 440 000 ₽,2022,43 700 км,9 000 ₽ / год,Левый,Не требует ремонта,1 владелец,nan,1.3,180,Автомат,Бензиновый,АИ-95,Полный,8.5,7.3,США,B,5,4236,1667,1805,2570,153-166,215/60 R17,48,nan,9,201,8.7/6.5/7.3,Euro 6,167,1332,Турбонаддув,4,4,10.5,1.3 Petrol T4,DOHC
2 605 000 ₽,2021,59 000 км,5 250 ₽ / год,Левый,Не требует ремонта,1 владелец,Toyota,2.0,150,Вариатор,Бензиновый,АИ-92,Передний,9.5,6.0,Япония,D,5,4885,1840,1455,2825,155,"215/55 R17, 235/45 R18",60,2030,nan,210,7.7/5.0/6.0,Euro 6,137,1987,нет,4,4,13,M20A-FKS,DOHC
3 027 000 ₽,2021,40 000 км,9 500 ₽ / год,Левый,Не требует ремонта,1 владелец,Volvo,2.0,190,Автомат,Бензиновый,АИ-95,Полный,8.5,6.9,Швеция,C,5,4425,1863,1652,2702,211,"235/55 R18, 235/60 R17",54,2250,8,220,8.8/5.8/6.9,Euro 6,198,1969,Турбонаддув,4,4,11.3,B4204T47,DOHC
5 430 000 ₽,2025,28 км,9 850 ₽ / год,Левый,Не требует ремонта,1 владелец,LiXiang,1.5,449,Автомат,Гибридный,АИ-95,Полный,5.3,22.8,Китай,E,5,5050,1995,1750,3005,180,255/50 R20,65,3130,1,180,-/-/7.4,nan,nan,1496,Турбонаддув,4,4,nan,L2E15M,DOHC
4 509 000 ₽,2022,22 000 км,10 000 ₽ / год,Левый,Не требует ремонта,1 владелец,Hyundai,2.2,200,Автомат,Дизельный,ДТ,Полный,10.5,7.3,Южная Корея,E,"7, 8",4995,1975,1750,2900,203,"245/50 R20, 245/60 R18",71,2645,8,190,9.2/6.2/7.3,Euro 5,193,2199,Турбонаддув,4,4,16,2.2 R-Line (D4HB) CRDi,DOHC
1 000 000 ₽,2007,290 000 км,18 675 ₽ / год,Левый,Не требует ремонта,3 или более,Lexus,3.0,249,Автомат,Бензиновый,АИ-95,Задний,7.2,8.2,Япония,E,5,4825,1820,1425,2850,150,225/50 R17,71,2125,6,238,12.0/6.1/8.2,Euro 4,nan,2995,нет,6,4,11.5,3GR-FSE,DOHC
3 990 000 ₽,2018,225 000 км,63 900 ₽ / год,Левый,Не требует ремонта,2 владельца,Chevrolet,6.2,426,Автомат,Бензиновый,АИ-95,Полный,6.7,12.6,США,J,"7, 8",5181,2044,1889,2946,200,"265/65 R18, 275/55 R20, 285/45 R22",98,3311,8,180,17.1/9.9/12.6,Euro 6,nan,6162,нет,8,2,11.5,ecotec3 6.2l v-8 (l86),OHV
790 000 ₽,2010,185 000 км,5 250 ₽ / год,Левый,Не требует ремонта,nan,Citroen,1.6,150,Механика,Бензиновый,АИ-95,Передний,9.9,7.2,Франция,D,5,4829,1860,1479,2815,150,"225/50 R17, 225/60 R16",71,2200,6,210,9.9/5.6/7.2,Euro 5,169,1598,Турбонаддув,4,4,10.5,nan,DOHC
2 050 000 ₽,2017,90 000 км,9 200 ₽ / год,Левый,Не требует ремонта,nan,Hyundai,2.4,188,Автомат,Бензиновый,АИ-95,Полный,nan,9.3,Южная Корея,D,"5, 7",4690,1880,1680,2700,185,"235/55 R19, 235/60 R18, 235/65 R17",64,nan,6,nan,12.6/7.3/9.3,nan,nan,2359,нет,4,4,11.3,Theta II,DOHC
675 000 ₽,2006,249 000 км,38 400 ₽ / год,Левый,Не требует ремонта,3 или более,Audi,3.1,255,Автомат,Бензиновый,АИ-95,Полный,7.1,10.9,Германия,E,5,4916,1855,1459,2843,140,245/40 R18,80,2260,6,250,15.7/8.1/10.9,nan,nan,3123,нет,6,4,12.5,nan,DOHC
1 440 000 ₽,2017,100 000 км,5 040 ₽ / год,Левый,Не требует ремонта,nan,Nissan,2.0,144,Вариатор,Бензиновый,АИ-95,Полный,12.1,7.5,Япония,D,5,4643,1820,1695,2706,210,"225/60 R18, 225/65 R17",60,2060,nan,180,9.4/6.4/7.5,Euro 5,174,1997,нет,4,4,11.2,mr20dd,DOHC
950 000 ₽,2013,130 000 км,9 000 ₽ / год,Левый,Не требует ремонта,nan,Kia,2.4,180,Автомат,Бензиновый,АИ-95,Передний,9.5,8.1,Южная Корея,D,5,4845,1830,1455,2795,145,"215/55 R17, 205/65 R16, 225/45 R18",70,2045,6,202,11.4/6.2/8.1,nan,nan,2359,нет,4,4,10.5,nan,DOHC
730 000 ₽,2010,253 000 км,8 250 ₽ / год,Левый,Не требует ремонта,nan,Hyundai,2.0,165,Автомат,Бензиновый,АИ-95,Передний,10.8,7.6,Южная Корея,D,5,4820,1835,1470,2795,140,"215/55 R17, 205/65 R16, 225/45 R18",70,1980,6,202,10.6/5.8/7.6,nan,nan,1998,нет,4,4,10.5,G4KD,DOHC
1 350 000 ₽,2009,153 000 км,8 500 ₽ / год,Правый,Не требует ремонта,nan,Mitsubishi,2.4,170,Вариатор,Бензиновый,АИ-92,Полный,10.8,9.4,Япония,M,"7, 8",4730,1795,1850,2850,165,215/70 R16,66,nan,nan,190,12.6/7.6/9.4,nan,nan,2349,нет,4,4,12,4B12,DOHC
1 350 000 ₽,2017,113 064 км,9 600 ₽ / год,Левый,Не требует ремонта,nan,Mazda,2.5,192,Автомат,Бензиновый,АИ-95,Передний,7.8,6.5,Япония,D,5,4870,1840,1450,2830,165,"225/45 R19, 225/55 R17",62,1860,6,223,8.7/5.2/6.5,nan,nan,2488,нет,4,4,13,nan,DOHC
3 790 000 ₽,2023,22 000 км,18 075 ₽ / год,Левый,Не требует ремонта,nan,BMW,2.0,241,Робот,Бензиновый,АИ-95,Полный,6.5,8.4,Германия,C,5,4500,1845,1642,2692,205,225/55 R18,45,2220,7,209,9.4/6.9/8.4,Euro 6,nan,1998,Турбонаддув,4,4,10.5,B48A20,DOHC
2 050 000 ₽,2018,107 000 км,37 800 ₽ / год,Левый,Не требует ремонта,nan,Audi,2.0,252,Робот,Бензиновый,АИ-95,Полный,5.8,5.9,Германия,D,5,4726,1842,1427,2820,140,"225/50 R17, 245/40 R18",54,2080,7,250,7.7/5.0/5.9,Euro 6,136,1984,Турбонаддув,4,4,9.6,CYRB,DOHC
6 800 000 ₽,2024,25 км,9 850 ₽ / год,Левый,Не требует ремонта,nan,LiXiang,1.5,449,Автомат,Гибридный,АИ-95,Полный,5.3,22.8,Китай,E,5,5050,1995,1750,3005,180,265/45 R21,65,3130,1,180,-/-/7.4,nan,nan,1496,Турбонаддув,4,4,nan,L2E15M,DOHC
