price,year,mileage,tax,steering,owners,model,volume,power,transmission,engine,fuel,drive,acceleration,consumption,country,class,number seats,length,width,height,wheelbase,clearance,wheel size,fuel capacity,weight,gears,maximum speed,ecological,co2,engine capacity,cylinders,cylinder,compression,fuel consumption city,fuel consumption highway,fuel consumption combined,log_price
990000.0,2014.0,185000.0,4900.0,Левый,3.0,Ford,2.0,140.0,Робот,Дизельный,ДТ,Полный,11.2,6.2,США,C,5.0,4524.0,1838.0,1745.0,2690.0,193.0,R18,60.0,2230.0,6.0,187.0,Euro 5,162.0,1997.0,4.0,4.0,16.0,7.4,5.5,6.2,13.805461232211272
334300.0,2019.0,238423.0,2376.0,Левый,3.0,Kia,1.4,100.0,Автомат,Бензиновый,АИ-92,Передний,13.4,6.6,Южная Корея,B,5.0,4240.0,1750.0,1510.0,2600.0,170.0,R16,50.0,1610.0,6.0,174.0,Euro 5,,1368.0,4.0,4.0,10.5,8.6,5.4,6.6,12.719797063728873
1750000.0,2007.0,115000.0,60150.0,Левый,3.0,,4.2,400.0,Автомат,Бензиновый,АИ-98,Задний,5.6,14.7,Италия,F,4.0,5052.0,1895.0,1438.0,3064.0,120.0,,90.0,2400.0,6.0,270.0,Euro 0,,4244.0,8.0,4.0,11.0,21.9,10.5,14.7,14.375126917328105
1550000.0,2016.0,90600.0,9350.0,Левый,0.0,Kia,2.4,188.0,Автомат,Бензиновый,АИ-95,Передний,9.1,8.3,Южная Корея,D,5.0,4855.0,1860.0,1465.0,2805.0,155.0,R18,70.0,2050.0,6.0,210.0,Euro 0,,2359.0,4.0,4.0,11.3,12.0,6.2,8.3,14.253766134056512
1950000.0,2017.0,85740.0,5215.0,Левый,3.0,Mazda,2.0,150.0,Автомат,Бензиновый,АИ-95,Передний,10.5,6.1,Япония,D,5.0,4870.0,1840.0,1450.0,2830.0,165.0,R17,62.0,1830.0,6.0,207.0,Euro 0,,1998.0,4.0,4.0,14.0,8.3,4.9,6.1,14.48334044336031
650000.0,2019.0,30773.0,3710.0,Левый,1.0,Lada,1.6,106.0,Механика,Бензиновый,АИ-95,Передний,10.7,6.5,Россия,B,5.0,4118.0,1700.0,1538.0,2476.0,190.0,R14,50.0,1560.0,5.0,182.0,Euro 5,,1596.0,4.0,4.0,11.0,8.7,5.2,6.5,13.384729180332174
1700000.0,2015.0,148500.0,8750.0,Левый,3.0,Kia,2.4,175.0,Автомат,Бензиновый,АИ-95,Полный,11.5,8.8,Южная Корея,D,5.0,4685.0,1885.0,1710.0,2700.0,185.0,R18,70.0,2510.0,6.0,190.0,Euro 0,,2359.0,4.0,4.0,10.5,12.3,6.9,8.8,14.346139397261565
800000.0,2018.0,237500.0,3710.0,Левый,1.0,Lada,1.6,106.0,Механика,Бензиновый,АИ-95,Передний,13.5,9.0,Россия,C,5.0,4470.0,1756.0,1682.0,2905.0,170.0,R16,50.0,1750.0,5.0,165.0,Euro 5,,1596.0,4.0,4.0,10.5,11.5,7.5,9.0,13.592368256649284
2550000.0,2022.0,21000.0,9650.0,Левый,1.0,Honda,1.5,193.0,Вариатор,Бензиновый,АИ-95,Полный,9.9,7.3,Япония,C,5.0,4625.0,1854.0,1689.0,2662.0,209.0,R17,53.0,2100.0,,190.0,Euro 0,,1498.0,4.0,4.0,10.3,,,7.3,14.751604309291395
1670000.0,2013.0,199800.0,9000.0,Левый,2.0,Toyota,2.5,181.0,Автомат,Бензиновый,АИ-95,Передний,9.0,7.8,Япония,E,5.0,4825.0,1825.0,1480.0,2775.0,160.0,R16,70.0,2100.0,6.0,210.0,Euro 4,183.0,2494.0,4.0,4.0,10.4,11.0,5.9,7.8,14.328334783195153
800000.0,2018.0,46238.0,4270.0,Левый,2.0,Lada,1.8,122.0,Робот,Бензиновый,АИ-92,Передний,10.9,6.8,Россия,B,5.0,4165.0,1764.0,1570.0,2592.0,195.0,R16,50.0,1650.0,5.0,186.0,Euro 0,,1774.0,4.0,4.0,10.5,8.6,5.8,6.8,13.592368256649284
2600000.0,2020.0,190000.0,9500.0,Левый,1.0,Audi,2.0,190.0,Робот,Бензиновый,АИ-95,Передний,7.9,5.8,Германия,E,5.0,4939.0,1886.0,1457.0,2924.0,165.0,R20,63.0,2225.0,7.0,237.0,Euro 6,133.0,1984.0,4.0,4.0,11.65,7.4,5.0,5.8,14.77102238760702
10475000.0,2021.0,47000.0,51000.0,Левый,1.0,BMW,3.0,340.0,Автомат,Дизельный,ДТ,Полный,6.1,6.6,Германия,F,6.0,5151.0,2000.0,1805.0,3105.0,221.0,R20,80.0,3295.0,8.0,245.0,Euro 6,173.0,2993.0,6.0,4.0,16.5,7.8,5.9,6.6,16.164502119237866
970000.0,2013.0,188640.0,4270.0,Левый,2.0,Mini,1.6,122.0,Автомат,Бензиновый,АИ-95,Передний,11.6,7.2,Великобритания,B,4.0,4097.0,1789.0,1561.0,2595.0,149.0,R16,47.0,1765.0,6.0,182.0,Euro 5,168.0,1598.0,4.0,4.0,11.0,9.3,6.0,7.2,13.785052381406869
2000000.0,2018.0,78000.0,5215.0,Левый,1.0,Kia,2.0,150.0,Автомат,Бензиновый,АИ-95,Передний,11.1,7.9,Южная Корея,C,5.0,4480.0,1855.0,1645.0,2670.0,182.0,R17,62.0,2060.0,6.0,181.0,Euro 5,,1999.0,4.0,4.0,10.3,10.9,6.1,7.9,14.508658238524095
3300000.0,2020.0,60000.0,9500.0,Левый,1.0,BMW,2.0,190.0,Автомат,Дизельный,ДТ,Задний,7.1,4.8,Германия,D,5.0,4709.0,1827.0,1440.0,2851.0,141.0,R17,40.0,2190.0,8.0,230.0,Euro 6,125.0,1995.0,4.0,4.0,16.5,5.3,4.5,4.8,15.009433329466965
3600000.0,2019.0,112000.0,9500.0,Левый,1.0,BMW,2.0,190.0,Автомат,Дизельный,ДТ,Полный,8.0,5.1,Германия,D,5.0,4708.0,1891.0,1676.0,2864.0,204.0,R19,60.0,2420.0,8.0,213.0,Euro 6,136.0,1995.0,4.0,4.0,16.5,5.7,4.8,5.1,15.096444681204078
2100000.0,2016.0,138600.0,8550.0,Левый,1.0,Hyundai,2.4,171.0,Автомат,Бензиновый,АИ-95,Полный,11.5,9.5,Южная Корея,D,5.0,4690.0,1880.0,1680.0,2700.0,185.0,R17,64.0,2510.0,6.0,190.0,Euro 4,225.0,2359.0,4.0,4.0,10.5,13.4,7.2,9.5,14.557448378884015
120000.0,1990.0,420000.0,2160.0,Левый,3.0,Audi,1.8,90.0,Механика,Бензиновый,АИ-92,Передний,12.4,7.6,Германия,D,5.0,4390.0,1700.0,1400.0,2550.0,130.0,R15,68.0,1490.0,5.0,182.0,Euro 0,,1781.0,4.0,2.0,10.0,9.3,6.4,7.6,11.695255355062795
830000.0,2006.0,175000.0,8000.0,Левый,3.0,Subaru,2.0,160.0,Механика,Бензиновый,АИ-95,Полный,8.8,8.7,Япония,C,5.0,4465.0,1740.0,1440.0,2525.0,150.0,R15,60.0,1760.0,5.0,210.0,Euro 0,,1994.0,4.0,4.0,11.1,12.5,7.0,8.7,13.629182184591333
1312000.0,2023.0,90942.0,4760.0,Левый,1.0,JAC,1.5,136.0,Вариатор,Бензиновый,,Передний,10.5,8.5,Китай,D,5.0,4772.0,1820.0,1492.0,2760.0,125.0,R17,55.0,1865.0,,170.0,Euro 5,,1499.0,4.0,4.0,9.5,10.1,7.5,8.5,14.087064010681003
1050000.0,2013.0,253400.0,4900.0,Левый,2.0,Mitsubishi,1.8,140.0,Вариатор,Бензиновый,АИ-95,Передний,12.7,7.4,Япония,C,5.0,4295.0,1770.0,1625.0,2670.0,195.0,R16,60.0,1970.0,,189.0,Euro 4,,1798.0,4.0,4.0,10.5,9.4,6.2,7.4,13.864301674514206
1320000.0,2014.0,174120.0,15825.0,Левый,2.0,Infiniti,2.0,211.0,Автомат,Бензиновый,АИ-95,Задний,7.3,7.0,Япония,D,5.0,4790.0,1820.0,1445.0,2850.0,130.0,R17,74.0,,7.0,245.0,Euro 0,,1991.0,4.0,4.0,9.8,9.3,5.7,7.0,14.093143052138025
7350000.0,2024.0,13335.0,9850.0,Левый,1.0,LiXiang,1.5,449.0,Автомат,Гибридный,АИ-95,Полный,5.3,22.2,Китай,F,6.0,5218.0,1998.0,1800.0,3105.0,176216.0,R21,65.0,3120.0,1.0,180.0,Euro 0,,1496.0,4.0,4.0,,,,7.8,15.810211007243431
1580000.0,2013.0,270000.0,18750.0,Левый,3.0,Kia,3.0,250.0,Автомат,Дизельный,ДТ,Полный,9.0,9.3,Южная Корея,J,7.0,4880.0,1915.0,1765.0,2895.0,217.0,R18,82.0,2800.0,8.0,190.0,Euro 4,,2959.0,6.0,4.0,18.0,12.4,7.6,9.3,14.272936037914342
585000.0,2011.0,193130.0,2280.0,Левый,3.0,Kia,1.4,95.0,Автомат,Бензиновый,АИ-92,Передний,14.5,7.2,Южная Корея,B,5.0,4025.0,1695.0,1470.0,2500.0,155.0,R14,45.0,1580.0,4.0,168.0,Euro 0,,1399.0,4.0,4.0,10.0,9.9,5.6,7.2,13.279368835614243
1370000.0,2009.0,354000.0,59100.0,Левый,3.0,,5.0,445.0,Вариатор,Гибридный,АИ-95,Полный,6.3,9.3,Япония,F,4.0,5150.0,1875.0,1465.0,3090.0,130.0,R19,84.0,2750.0,,250.0,Euro 0,,4969.0,8.0,4.0,11.8,11.3,8.0,9.3,14.130322027731049
800000.0,2010.0,94000.0,17025.0,Левый,3.0,Opel,3.2,227.0,Автомат,Бензиновый,АИ-95,Полный,8.8,11.6,Германия,C,5.0,4575.0,1850.0,1704.0,2707.0,200.0,R18,65.0,2310.0,5.0,203.0,Euro 0,,3195.0,6.0,4.0,10.3,16.4,8.9,11.6,13.592368256649284
1100000.0,2017.0,125339.0,3815.0,Левый,1.0,Renault,1.5,109.0,Механика,Дизельный,ДТ,Полный,13.2,5.3,Франция,B,5.0,4315.0,1822.0,1695.0,2673.0,210.0,R16,50.0,1890.0,6.0,167.0,Euro 5,140.0,1461.0,4.0,2.0,15.2,5.9,5.0,5.3,13.910821646859095
500000.0,2005.0,185000.0,3815.0,Правый,1.0,Toyota,1.5,109.0,Автомат,Бензиновый,АИ-92,Передний,10.1,6.1,Япония,M,5.0,4045.0,1690.0,1535.0,2500.0,150.0,R14,45.0,,4.0,170.0,Euro 0,,1496.0,4.0,4.0,10.5,,,6.1,13.122365377402328
2277777.0,2017.0,161000.0,8950.0,Левый,2.0,Audi,2.0,180.0,Робот,Бензиновый,АИ-95,Полный,7.6,6.5,Германия,C,5.0,4388.0,1831.0,1590.0,2603.0,170.0,R18,64.0,2165.0,7.0,217.0,Euro 6,150.0,1984.0,4.0,4.0,9.6,7.8,5.7,6.5,14.638710964333388
2850000.0,2018.0,58875.0,15075.0,Левый,2.0,Audi,2.0,190.0,Робот,Бензиновый,АИ-95,Передний,7.5,5.5,Германия,D,5.0,4733.0,1843.0,1386.0,2824.0,120.0,R18,54.0,2055.0,7.0,239.0,Euro 6,124.0,1984.0,4.0,4.0,11.65,7.1,4.6,5.5,14.862829903121964
650000.0,2008.0,174215.0,3815.0,Левый,0.0,Chevrolet,1.6,109.0,Автомат,Бензиновый,АИ-95,Передний,11.5,8.1,США,C,5.0,4295.0,1725.0,1445.0,2600.0,145.0,R15,60.0,1660.0,4.0,175.0,Euro 4,170.0,1598.0,4.0,4.0,9.5,11.4,6.1,8.1,13.384729180332174
310000.0,2007.0,238581.0,3535.0,Левый,3.0,Kia,1.6,101.0,Механика,Бензиновый,АИ-92,Передний,11.6,7.1,Южная Корея,C,5.0,4510.0,1720.0,1415.0,2560.0,156.0,R14,50.0,1600.0,5.0,186.0,Euro 0,,1591.0,4.0,4.0,9.5,10.2,5.9,7.1,12.644330802262578
770000.0,2015.0,176000.0,3675.0,Левый,2.0,Lada,1.6,105.0,Механика,Бензиновый,АИ-95,Передний,13.1,7.9,Россия,C,5.0,4470.0,1756.0,1682.0,2905.0,170.0,R16,50.0,1780.0,5.0,165.0,Euro 5,,1598.0,4.0,4.0,9.8,10.7,6.7,7.9,13.554147092530322
830000.0,2015.0,138000.0,3640.0,Левый,2.0,Ford,1.6,105.0,Механика,Бензиновый,АИ-95,Передний,11.4,5.9,США,B,5.0,3969.0,1722.0,1495.0,2489.0,140.0,R15,40.0,,5.0,182.0,Euro 0,137.0,1596.0,4.0,4.0,11.0,8.4,4.5,5.9,13.629182184591333
2750000.0,2020.0,91200.0,4025.0,Правый,1.0,Subaru,1.6,115.0,Вариатор,Бензиновый,АИ-95,Полный,13.9,7.5,Япония,C,5.0,4485.0,1800.0,1615.0,2665.0,220.0,R17,63.0,1940.0,,175.0,Euro 0,175.0,1599.0,4.0,4.0,10.9,10.4,6.5,7.5,14.827111833279051
1769000.0,2010.0,219500.0,45900.0,Левый,2.0,BMW,3.0,306.0,Автомат,Бензиновый,АИ-95,Полный,6.8,10.1,Германия,E,5.0,4857.0,1933.0,1766.0,2933.0,222.0,R18,85.0,2750.0,8.0,235.0,Euro 5,236.0,2979.0,6.0,4.0,10.2,13.2,8.3,10.1,14.385925538432888
6200000.0,2020.0,79000.0,,Левый,2.0,Ram,5.7,395.0,Автомат,Бензиновый,АИ-95,Полный,6.7,15.7,США,J,6.0,5916.0,2084.0,1968.0,3672.0,208.0,R22,87.0,,8.0,206.0,Euro 0,,5654.0,8.0,2.0,10.5,18.1,12.4,15.7,15.64006001130563
449000.0,2008.0,196000.0,3955.0,Левый,3.0,Renault,1.6,115.0,Автомат,Бензиновый,АИ-95,Передний,13.1,7.7,Франция,C,5.0,4498.0,1777.0,1460.0,2686.0,150.0,R17,60.0,1755.0,4.0,194.0,Euro 0,,1598.0,4.0,4.0,10.0,10.7,6.0,7.7,13.014780393893403
5790000.0,2018.0,81000.0,67500.0,Левый,2.0,,2.9,450.0,Автомат,Бензиновый,АИ-95,Полный,4.1,8.8,Германия,D,5.0,4781.0,1866.0,1404.0,2826.0,120.0,R20,58.0,,8.0,250.0,Euro 6,200.0,2894.0,6.0,4.0,10.0,11.6,7.2,8.8,15.571643022260735
485000.0,2007.0,270000.0,3850.0,Левый,3.0,Nissan,1.6,110.0,Механика,Бензиновый,АИ-95,Передний,10.4,6.9,Япония,C,5.0,4205.0,1695.0,1535.0,2600.0,150.0,R15,45.0,1425.0,5.0,185.0,Euro 0,,1598.0,4.0,4.0,9.8,8.9,5.7,6.9,13.091906231773164
1970000.0,2020.0,69610.0,5215.0,Левый,2.0,Hyundai,2.0,149.0,Автомат,Бензиновый,АИ-92,Передний,10.7,7.5,Южная Корея,B,5.0,4270.0,1780.0,1630.0,2590.0,190.0,R17,55.0,1855.0,6.0,183.0,Euro 5,177.0,1999.0,4.0,4.0,10.3,10.2,6.0,7.5,14.493544608328255
670000.0,2007.0,270000.0,2328.0,Левый,3.0,Toyota,1.4,97.0,Механика,Бензиновый,АИ-95,Передний,13.0,6.7,Япония,C,5.0,4540.0,1760.0,1470.0,2600.0,150.0,R15,55.0,1735.0,5.0,170.0,Euro 0,,1398.0,4.0,4.0,10.5,8.6,5.7,6.7,13.415034483903348
6000000.0,2021.0,30055.0,18750.0,Левый,1.0,Land,2.0,250.0,Автомат,Бензиновый,АИ-95,Полный,6.7,7.6,Великобритания,D,5.0,4803.0,2032.0,1665.0,2874.0,213251.0,R18,82.0,2470.0,8.0,217.0,Euro 6,173.0,1997.0,4.0,4.0,10.5,9.1,6.7,7.6,15.607270193858982
2100000.0,2017.0,190000.0,18300.0,Левый,1.0,Genesis,2.0,245.0,Автомат,Бензиновый,АИ-95,Полный,8.6,9.2,Южная Корея,E,4.0,4990.0,1890.0,1480.0,3010.0,150.0,R18,77.0,2520.0,8.0,237.0,Euro 5,,1998.0,4.0,4.0,10.0,12.2,7.5,9.2,14.557448378884015
1070000.0,2014.0,175651.0,8500.0,Левый,3.0,Opel,1.6,170.0,Автомат,Бензиновый,АИ-95,Передний,9.9,6.6,Германия,D,5.0,4842.0,1856.0,1498.0,2737.0,160.0,R17,70.0,2110.0,6.0,210.0,Euro 5,,1598.0,4.0,4.0,10.5,9.1,5.2,6.6,13.883170141017091
800000.0,2011.0,201000.0,4410.0,Левый,3.0,Kia,1.6,126.0,Механика,Бензиновый,АИ-95,Передний,10.3,6.6,Южная Корея,C,5.0,4530.0,1775.0,1460.0,2650.0,150.0,R15,52.0,1680.0,6.0,190.0,Euro 4,,1591.0,4.0,4.0,10.5,8.6,5.5,6.6,13.592368256649284
150000.0,2004.0,330000.0,4585.0,Левый,3.0,Hyundai,2.0,131.0,Механика,Бензиновый,АИ-95,Передний,13.3,9.0,Южная Корея,D,5.0,4747.0,1820.0,1422.0,2700.0,160.0,R15,65.0,2020.0,5.0,195.0,Euro 3,,1997.0,4.0,4.0,10.0,12.4,7.1,9.0,11.918397239722838
11800000.0,2023.0,9136.0,50850.0,Левый,1.0,,3.0,340.0,Автомат,Бензиновый,АИ-95,Полный,5.7,8.4,Германия,F,4.0,5320.0,1945.0,1488.0,3128.0,140.0,R20,82.0,2755.0,8.0,250.0,Euro 6,191.0,2995.0,6.0,4.0,11.2,11.3,6.6,8.4,16.283610174181653
1950000.0,2015.0,66000.0,15825.0,Левый,3.0,Infiniti,2.0,211.0,Автомат,Бензиновый,АИ-95,Задний,7.3,7.0,Япония,D,5.0,4790.0,1820.0,1445.0,2850.0,130.0,R17,74.0,,7.0,245.0,Euro 0,,1991.0,4.0,4.0,9.8,9.3,5.7,7.0,14.48334044336031
2750000.0,2021.0,38000.0,3780.0,Левый,1.0,BMW,1.5,109.0,Робот,Бензиновый,АИ-95,Передний,10.6,5.5,Германия,C,5.0,4319.0,1799.0,1434.0,2670.0,153.0,R16,42.0,1870.0,7.0,200.0,Euro 6,125.0,1499.0,3.0,4.0,11.0,6.1,5.0,5.5,14.827111833279051
1999999.0,2022.0,50555.0,3990.0,Левый,1.0,Renault,1.6,114.0,Механика,Бензиновый,АИ-95,Передний,12.3,7.2,Франция,B,5.0,4333.0,1813.0,1613.0,2673.0,205.0,R16,50.0,1730.0,5.0,178.0,Euro 5,166.0,1598.0,4.0,4.0,10.5,9.2,6.0,7.2,14.508657738524219
899999.0,2007.0,230300.0,4515.0,Левый,2.0,Toyota,1.8,129.0,Автомат,Бензиновый,АИ-95,Передний,11.6,7.2,Япония,D,5.0,4630.0,1760.0,1480.0,2700.0,155.0,R15,60.0,1840.0,4.0,185.0,Euro 0,,1794.0,4.0,4.0,10.0,9.4,5.8,7.2,13.710150042306449
235000.0,1999.0,299999.0,2112.0,Правый,3.0,Toyota,1.3,88.0,Автомат,Бензиновый,АИ-95,Передний,,5.6,Япония,B,5.0,3635.0,1660.0,1500.0,2370.0,155.0,R15,40.0,,4.0,,Euro 0,,1298.0,4.0,4.0,10.5,,,5.6,12.367345048436391
5000000.0,2021.0,47500.0,9850.0,Левый,2.0,Mercedes-Benz,2.0,197.0,Автомат,Бензиновый,АИ-95,Полный,7.6,7.1,Германия,E,5.0,4935.0,1852.0,1460.0,2939.0,97.0,R17,50.0,2425.0,9.0,232.0,Euro 6,162.0,1991.0,4.0,4.0,10.5,9.1,6.0,7.1,15.424948670398354
1550000.0,2015.0,164000.0,15750.0,Левый,3.0,Infiniti,2.0,211.0,Автомат,Бензиновый,АИ-95,Задний,7.3,7.0,Япония,D,5.0,4790.0,1820.0,1445.0,2850.0,130.0,R17,74.0,,7.0,245.0,Euro 0,,1991.0,4.0,4.0,9.8,9.3,5.7,7.0,14.253766134056512
1600000.0,2016.0,222000.0,15825.0,Левый,3.0,Infiniti,2.0,211.0,Автомат,Бензиновый,АИ-95,Задний,7.3,7.0,Япония,D,5.0,4790.0,1820.0,1445.0,2850.0,130.0,R17,74.0,,7.0,245.0,Euro 0,,1991.0,4.0,4.0,9.8,9.3,5.7,7.0,14.285514812209815
4550000.0,2016.0,116840.0,41250.0,Левый,3.0,Maserati,3.0,275.0,Автомат,Дизельный,ДТ,Полный,6.9,7.2,Италия,E,5.0,5003.0,1968.0,1679.0,3004.0,187.0,R19,80.0,,8.0,230.0,Euro 6,174.0,2987.0,6.0,4.0,16.5,8.2,6.6,7.2,15.330638010707329
3150000.0,2016.0,144444.0,38550.0,Левый,2.0,Kia,3.0,250.0,Автомат,Дизельный,ДТ,Полный,8.7,9.3,Южная Корея,J,7.0,4930.0,1915.0,1765.0,2895.0,217.0,R18,82.0,2800.0,8.0,190.0,Euro 4,,2959.0,6.0,4.0,18.0,12.4,7.6,9.3,14.962913328262083
820000.0,2010.0,160000.0,4270.0,Левый,3.0,Audi,1.4,122.0,Робот,Бензиновый,АИ-95,Передний,8.9,5.2,Германия,B,4.0,3954.0,1740.0,1416.0,2469.0,130.0,R15,45.0,1575.0,7.0,203.0,Euro 5,126.0,1390.0,4.0,4.0,10.0,6.5,4.4,5.2,13.617060838751888
560000.0,2013.0,93000.0,2016.0,Левый,1.0,Renault,1.6,84.0,Механика,Бензиновый,АИ-92,Передний,11.5,7.3,Франция,B,5.0,4288.0,1740.0,1534.0,2630.0,155.0,R15,50.0,1540.0,5.0,175.0,Euro 4,170.0,1598.0,4.0,2.0,9.5,10.0,5.9,7.3,13.235693848424024
2350000.0,2017.0,120000.0,9500.0,Левый,2.0,BMW,2.0,190.0,Автомат,Дизельный,ДТ,Полный,7.3,4.7,Германия,D,5.0,4633.0,1811.0,1429.0,2810.0,140.0,R16,60.0,2090.0,8.0,228.0,Euro 6,123.0,1995.0,4.0,4.0,16.5,5.5,4.2,4.7,14.669926311652166
2300000.0,2022.0,56350.0,4200.0,Левый,1.0,Kia,1.6,121.0,Автомат,Бензиновый,АИ-92,Полный,12.6,8.0,Южная Корея,B,5.0,4370.0,1800.0,1615.0,2630.0,185.0,R17,50.0,1875.0,6.0,175.0,Euro 5,184.0,1591.0,4.0,4.0,10.5,9.9,6.8,8.0,14.648420115681892
190000.0,2011.0,250000.0,2016.0,Левый,3.0,Lada,1.6,84.0,Механика,Бензиновый,АИ-95,Передний,13.3,7.8,Россия,B,5.0,3850.0,1700.0,1500.0,2470.0,160.0,R14,50.0,1555.0,5.0,160.0,Euro 4,,1596.0,4.0,2.0,9.8,9.0,6.1,7.8,12.154784614286667
720000.0,2008.0,260000.0,8400.0,Левый,1.0,,2.4,169.0,Автомат,Бензиновый,АИ-92,Передний,10.6,9.0,США,D,5.0,4872.0,1785.0,1451.0,2852.0,155.0,R18,61.0,,6.0,,Euro 4,,2384.0,4.0,4.0,10.4,10.7,7.8,9.0,13.487007879880162
180000.0,2011.0,270000.0,2328.0,Левый,3.0,Lada,1.6,98.0,Механика,Бензиновый,АИ-95,Передний,12.6,7.2,Россия,B,5.0,4040.0,1700.0,1500.0,2470.0,160.0,R13,50.0,1555.0,5.0,183.0,Euro 4,,1596.0,4.0,4.0,10.1,9.4,5.8,7.2,12.100717685412471
1200000.0,2020.0,148000.0,3850.0,Левый,2.0,Volkswagen,1.6,110.0,Автомат,Бензиновый,АИ-95,Передний,11.7,5.9,Германия,B,5.0,4390.0,1699.0,1467.0,2553.0,163.0,R15,55.0,1700.0,6.0,184.0,Euro 5,139.0,1598.0,4.0,4.0,10.5,7.9,4.7,5.9,13.997832948091215
1190000.0,2014.0,205000.0,4900.0,Левый,3.0,Skoda,1.4,140.0,Механика,Бензиновый,АИ-95,Передний,8.4,5.5,Чехия,C,5.0,4659.0,1814.0,1461.0,2686.0,155.0,R16,50.0,1820.0,6.0,215.0,Euro 5,128.0,1395.0,4.0,4.0,10.5,6.7,4.9,5.5,13.989464705423494
1950000.0,2014.0,155200.0,18675.0,Левый,3.0,Hyundai,3.0,249.0,Автомат,Бензиновый,АИ-95,Полный,9.0,11.4,Южная Корея,E,5.0,4990.0,1890.0,1480.0,3010.0,150.0,R18,73.0,2520.0,8.0,230.0,Euro 5,265.0,2999.0,6.0,4.0,11.0,15.6,9.0,11.4,14.48334044336031
2350000.0,2015.0,130000.0,15825.0,Левый,2.0,Infiniti,2.0,211.0,Автомат,Бензиновый,АИ-95,Задний,7.3,7.0,Япония,D,5.0,4790.0,1820.0,1445.0,2850.0,130.0,R17,74.0,,7.0,245.0,Euro 0,,1991.0,4.0,4.0,9.8,9.3,5.7,7.0,14.669926311652166
3600000.0,2021.0,60000.0,8800.0,Левый,1.0,Subaru,2.5,182.0,Вариатор,Бензиновый,АИ-95,Полный,10.2,8.1,Япония,D,5.0,4870.0,1875.0,1675.0,2745.0,221.0,R17,70.0,,,198.0,Euro 0,,2498.0,4.0,4.0,12.0,9.1,7.1,8.1,15.096444681204078
1050000.0,2018.0,127000.0,3850.0,Левый,2.0,Citroen,1.2,110.0,Автомат,Бензиновый,АИ-95,Передний,10.6,6.5,Франция,B,5.0,4155.0,1765.0,1637.0,2604.0,175.0,R17,45.0,1805.0,6.0,183.0,Euro 6,146.0,1199.0,3.0,4.0,10.5,8.1,5.1,6.5,13.864301674514206
4100000.0,2018.0,133825.0,18675.0,Левый,2.0,BMW,3.0,249.0,Автомат,Дизельный,ДТ,Полный,6.7,6.0,Германия,E,5.0,4909.0,1989.0,1702.0,2933.0,212.0,R19,85.0,2780.0,8.0,230.0,Euro 6,157.0,2993.0,6.0,4.0,16.5,6.7,5.5,6.0,15.226497775576945
2099000.0,2018.0,57000.0,4025.0,Правый,1.0,Audi,1.0,116.0,Робот,Бензиновый,АИ-95,Передний,10.5,5.1,Германия,B,5.0,4191.0,1794.0,1508.0,2601.0,200.0,R17,50.0,,7.0,190.0,Euro 0,,999.0,3.0,4.0,10.5,5.9,4.7,5.1,14.556972075219997
2190000.0,2014.0,190000.0,15750.0,Левый,2.0,Infiniti,2.0,211.0,Автомат,Бензиновый,АИ-95,Задний,7.3,7.0,Япония,D,5.0,4790.0,1820.0,1445.0,2850.0,130.0,R17,74.0,,7.0,245.0,Euro 0,,1991.0,4.0,4.0,9.8,9.3,5.7,7.0,14.599412558413583
2999999.0,2017.0,110000.0,60750.0,Левый,1.0,Infiniti,3.0,405.0,Автомат,Бензиновый,АИ-95,Полный,5.4,9.3,Япония,D,5.0,4790.0,1820.0,1445.0,2850.0,130.0,R17,74.0,,7.0,250.0,Euro 0,,2997.0,6.0,4.0,10.3,13.3,7.0,9.3,14.914122846632385
2350000.0,2018.0,101000.0,8750.0,Левый,2.0,Subaru,2.5,175.0,Вариатор,Бензиновый,АИ-95,Полный,10.2,7.7,Япония,D,5.0,4820.0,1840.0,1675.0,2745.0,213.0,R17,60.0,2100.0,,198.0,Euro 5,,2498.0,4.0,4.0,10.0,10.0,6.3,7.7,14.669926311652166
4240000.0,2020.0,67770.0,9500.0,Левый,2.0,BMW,2.0,190.0,Автомат,Дизельный,ДТ,Полный,6.9,4.8,Германия,D,5.0,4709.0,1827.0,1442.0,2851.0,135.0,,40.0,2170.0,8.0,233.0,Euro 6,125.0,1995.0,4.0,4.0,16.5,5.5,4.4,4.8,15.26007406305717
1800000.0,2000.0,65000.0,2400.0,Правый,3.0,,2.0,280.0,Механика,Бензиновый,АИ-98,Полный,5.2,13.3,Япония,C,5.0,4350.0,1770.0,1420.0,2510.0,150.0,R17,50.0,1700.0,5.0,250.0,Euro 0,,1997.0,4.0,4.0,8.8,17.0,9.3,13.3,14.403297778421795
5100000.0,2022.0,30206.0,18000.0,Левый,1.0,BMW,2.0,241.0,Робот,Бензиновый,АИ-95,Полный,6.5,8.4,Германия,C,5.0,4500.0,1845.0,1642.0,2692.0,205.0,R18,45.0,2220.0,7.0,209.0,Euro 6,,1998.0,4.0,4.0,10.5,9.4,6.9,8.4,15.444751293772967
6105000.0,2021.0,55751.0,9850.0,Левый,2.0,Mercedes-Benz,2.0,197.0,Автомат,Бензиновый,АИ-98,Полный,7.7,7.1,Германия,E,4.0,4835.0,1860.0,1428.0,2873.0,97.0,R17,50.0,2350.0,9.0,231.0,Euro 6,162.0,1991.0,4.0,4.0,10.5,9.1,6.0,7.1,15.624618829327092
